gene,databases_count,peptideatlas,hpa_ms,hpa_pea,gpmdb,paxdb
PNLIPRP2,1,TRUE,FALSE,FALSE,FALSE,FALSE
PNN,3,TRUE,TRUE,FALSE,FALSE,TRUE
PNP,4,TRUE,TRUE,FALSE,TRUE,TRUE
PNPO,3,TRUE,TRUE,FALSE,FALSE,TRUE
PNPT1,4,TRUE,TRUE,TRUE,FALSE,TRUE
PODN,3,TRUE,TRUE,FALSE,FALSE,TRUE
PODXL,4,TRUE,TRUE,TRUE,FALSE,TRUE
PODXL2,4,TRUE,TRUE,TRUE,FALSE,TRUE
POF1B,4,TRUE,TRUE,FALSE,TRUE,TRUE
POFUT1,3,TRUE,TRUE,FALSE,FALSE,TRUE
POGLUT2,3,TRUE,TRUE,FALSE,FALSE,TRUE
POLD2,2,TRUE,FALSE,FALSE,FALSE,TRUE
POLDIP3,2,TRUE,FALSE,FALSE,FALSE,TRUE
POLE3,3,TRUE,TRUE,FALSE,FALSE,TRUE
POLR2B,2,TRUE,FALSE,FALSE,FALSE,TRUE
POLR2H,2,TRUE,TRUE,FALSE,FALSE,FALSE
POLR2M,1,TRUE,FALSE,FALSE,FALSE,FALSE
POMGNT1,3,TRUE,TRUE,FALSE,FALSE,TRUE
PON1,4,TRUE,TRUE,FALSE,TRUE,TRUE
PON2,4,TRUE,TRUE,TRUE,FALSE,TRUE
PON3,5,TRUE,TRUE,TRUE,TRUE,TRUE
POP1,1,TRUE,FALSE,FALSE,FALSE,FALSE
POR,3,TRUE,TRUE,FALSE,FALSE,TRUE
POSTN,4,TRUE,TRUE,FALSE,TRUE,TRUE
POTEF,2,TRUE,TRUE,FALSE,FALSE,FALSE
POTEKP,1,TRUE,FALSE,FALSE,FALSE,FALSE
PPA1,3,TRUE,TRUE,FALSE,FALSE,TRUE
PPA2,3,TRUE,TRUE,FALSE,FALSE,TRUE
PPAT,2,TRUE,FALSE,FALSE,FALSE,TRUE
PPBP,4,TRUE,TRUE,FALSE,TRUE,TRUE
PPCDC,4,TRUE,TRUE,TRUE,FALSE,TRUE
PPCS,3,TRUE,TRUE,FALSE,FALSE,TRUE
PPIA,4,TRUE,TRUE,FALSE,TRUE,TRUE
PPIB,5,TRUE,TRUE,TRUE,TRUE,TRUE
PPIC,4,TRUE,TRUE,FALSE,TRUE,TRUE
PPID,3,TRUE,TRUE,FALSE,FALSE,TRUE
PPIE,4,TRUE,TRUE,FALSE,TRUE,TRUE
PPIF,4,TRUE,TRUE,FALSE,TRUE,TRUE
PPIH,4,TRUE,TRUE,FALSE,TRUE,TRUE
PPIL1,3,TRUE,TRUE,FALSE,FALSE,TRUE
PPIL3,3,TRUE,TRUE,FALSE,FALSE,TRUE
PPL,3,TRUE,TRUE,FALSE,FALSE,TRUE
PPM1A,4,TRUE,TRUE,TRUE,FALSE,TRUE
PPM1B,3,TRUE,TRUE,FALSE,FALSE,TRUE
PPM1F,4,TRUE,TRUE,FALSE,TRUE,TRUE
PPM1G,3,TRUE,TRUE,FALSE,FALSE,TRUE
PPM1L,3,TRUE,TRUE,FALSE,FALSE,TRUE
PPME1,4,TRUE,TRUE,TRUE,FALSE,TRUE
PPP1CA,3,TRUE,TRUE,FALSE,FALSE,TRUE
PPP1CB,3,TRUE,TRUE,FALSE,FALSE,TRUE
PPP1CC,3,TRUE,TRUE,FALSE,FALSE,TRUE
PPP1R11,4,TRUE,TRUE,FALSE,TRUE,TRUE
PPP1R12A,4,TRUE,TRUE,TRUE,FALSE,TRUE
PPP1R12C,3,TRUE,TRUE,FALSE,FALSE,TRUE
PPP1R14A,4,TRUE,TRUE,FALSE,TRUE,TRUE
PPP1R14B,3,TRUE,TRUE,FALSE,FALSE,TRUE
PPP1R2,4,TRUE,TRUE,TRUE,FALSE,TRUE
PPP1R7,3,TRUE,TRUE,FALSE,FALSE,TRUE
PPP1R9B,4,TRUE,TRUE,TRUE,FALSE,TRUE
PPP2R1A,4,TRUE,TRUE,FALSE,TRUE,TRUE
PPP2R2A,3,TRUE,TRUE,FALSE,FALSE,TRUE
PPP2R5D,3,TRUE,TRUE,FALSE,FALSE,TRUE
PPP3CA,3,TRUE,TRUE,FALSE,FALSE,TRUE
PPP3CB,3,TRUE,TRUE,FALSE,FALSE,TRUE
PPP3R1,4,TRUE,TRUE,TRUE,FALSE,TRUE
PPP5C,3,TRUE,TRUE,FALSE,FALSE,TRUE
PPP6C,3,TRUE,TRUE,FALSE,FALSE,TRUE
PPP6R1,3,TRUE,TRUE,FALSE,FALSE,TRUE
PPP6R3,3,TRUE,TRUE,FALSE,FALSE,TRUE
PPT1,3,TRUE,TRUE,FALSE,FALSE,TRUE
PPY,3,TRUE,FALSE,TRUE,FALSE,TRUE
PQBP1,4,TRUE,TRUE,TRUE,FALSE,TRUE
PRAM1,2,TRUE,FALSE,FALSE,FALSE,TRUE
PRAP1,4,TRUE,TRUE,FALSE,TRUE,TRUE
PRB1,2,TRUE,FALSE,FALSE,FALSE,TRUE
PRB2,3,TRUE,TRUE,FALSE,FALSE,TRUE
PRB3,4,TRUE,TRUE,FALSE,TRUE,TRUE
PRB4,2,TRUE,FALSE,FALSE,FALSE,TRUE
PRCP,5,TRUE,TRUE,TRUE,TRUE,TRUE
PRDX1,5,TRUE,TRUE,TRUE,TRUE,TRUE
PRDX2,4,TRUE,TRUE,FALSE,TRUE,TRUE
PRDX3,5,TRUE,TRUE,TRUE,TRUE,TRUE
PRDX4,4,TRUE,TRUE,FALSE,TRUE,TRUE
PRDX5,5,TRUE,TRUE,TRUE,TRUE,TRUE
PRDX6,5,TRUE,TRUE,TRUE,TRUE,TRUE
PRELP,4,TRUE,TRUE,TRUE,FALSE,TRUE
PREP,3,TRUE,TRUE,FALSE,FALSE,TRUE
PRF1,3,TRUE,TRUE,FALSE,FALSE,TRUE
PRG2,4,TRUE,TRUE,FALSE,TRUE,TRUE
PRG3,4,TRUE,TRUE,FALSE,TRUE,TRUE
PRG4,4,TRUE,TRUE,FALSE,TRUE,TRUE
PRH1,2,TRUE,FALSE,FALSE,FALSE,TRUE
PRKACA,3,TRUE,TRUE,FALSE,FALSE,TRUE
PRKACB,3,TRUE,TRUE,FALSE,FALSE,TRUE
PRKAR1A,4,TRUE,TRUE,TRUE,FALSE,TRUE
PRKAR2A,3,TRUE,TRUE,FALSE,FALSE,TRUE
PRKAR2B,3,TRUE,TRUE,FALSE,FALSE,TRUE
PRKCA,3,TRUE,TRUE,FALSE,FALSE,TRUE
PRKCB,2,TRUE,TRUE,FALSE,FALSE,FALSE
PRKCD,3,TRUE,TRUE,FALSE,FALSE,TRUE
PRKCSH,4,TRUE,TRUE,FALSE,TRUE,TRUE
PRKDC,3,TRUE,TRUE,FALSE,FALSE,TRUE
PRKG1,3,TRUE,TRUE,FALSE,FALSE,TRUE
PRL,4,TRUE,TRUE,TRUE,FALSE,TRUE
PRMT1,3,TRUE,TRUE,FALSE,FALSE,TRUE
PRMT5,3,TRUE,TRUE,FALSE,FALSE,TRUE
PRNP,4,TRUE,TRUE,FALSE,TRUE,TRUE
PROC,5,TRUE,TRUE,TRUE,TRUE,TRUE
PROCR,4,TRUE,TRUE,FALSE,TRUE,TRUE
PROM1,2,TRUE,TRUE,FALSE,FALSE,FALSE
PROS1,4,TRUE,TRUE,FALSE,TRUE,TRUE
PROSER2,3,TRUE,TRUE,FALSE,FALSE,TRUE
PROZ,4,TRUE,TRUE,FALSE,TRUE,TRUE
PRP4K,2,TRUE,FALSE,FALSE,FALSE,TRUE
PRPF19,4,TRUE,TRUE,FALSE,TRUE,TRUE
PRPF31,3,TRUE,TRUE,FALSE,FALSE,TRUE
PRPF4,2,TRUE,FALSE,FALSE,FALSE,TRUE
PRPF40A,2,TRUE,FALSE,FALSE,FALSE,TRUE
PRPF6,3,TRUE,FALSE,FALSE,TRUE,TRUE
PRPF8,3,TRUE,TRUE,FALSE,FALSE,TRUE
PRPS1,3,TRUE,TRUE,FALSE,FALSE,TRUE
PRPS2,3,TRUE,TRUE,FALSE,FALSE,TRUE
PRPSAP1,3,TRUE,TRUE,FALSE,FALSE,TRUE
PRPSAP2,4,TRUE,TRUE,FALSE,TRUE,TRUE
PRR4,3,TRUE,TRUE,FALSE,FALSE,TRUE
PRRC1,3,TRUE,TRUE,FALSE,FALSE,TRUE
PRRC2A,3,TRUE,TRUE,FALSE,FALSE,TRUE
PRRT3,4,TRUE,TRUE,FALSE,TRUE,TRUE
PRSS1,4,TRUE,TRUE,FALSE,TRUE,TRUE
PRSS2,4,TRUE,TRUE,TRUE,TRUE,FALSE
PRSS23,4,TRUE,TRUE,FALSE,TRUE,TRUE
PRSS27,4,TRUE,TRUE,TRUE,FALSE,TRUE
PRSS3,4,TRUE,TRUE,FALSE,TRUE,TRUE
PRSS3P2,1,TRUE,FALSE,FALSE,FALSE,FALSE
PRSS57,3,TRUE,TRUE,FALSE,FALSE,TRUE
PRSS8,4,TRUE,TRUE,TRUE,FALSE,TRUE
PRTFDC1,4,TRUE,TRUE,TRUE,FALSE,TRUE
PRTN3,5,TRUE,TRUE,TRUE,TRUE,TRUE
PRUNE1,3,TRUE,TRUE,FALSE,FALSE,TRUE
PRXL2B,2,TRUE,TRUE,FALSE,FALSE,FALSE
PSAP,4,TRUE,TRUE,FALSE,TRUE,TRUE
PSAPL1,3,TRUE,TRUE,FALSE,FALSE,TRUE
PSAT1,4,TRUE,TRUE,FALSE,TRUE,TRUE
PSG1,4,TRUE,TRUE,TRUE,FALSE,TRUE
PSG11,3,TRUE,TRUE,FALSE,FALSE,TRUE
PSG2,3,TRUE,TRUE,FALSE,FALSE,TRUE
PSG3,3,TRUE,TRUE,FALSE,FALSE,TRUE
PSG4,3,TRUE,TRUE,FALSE,FALSE,TRUE
PSG5,3,TRUE,TRUE,FALSE,FALSE,TRUE
PSG6,3,TRUE,TRUE,FALSE,FALSE,TRUE
PSG8,3,TRUE,TRUE,FALSE,FALSE,TRUE
PSG9,3,TRUE,TRUE,FALSE,FALSE,TRUE
PSIP1,4,TRUE,TRUE,TRUE,FALSE,TRUE
PSMA1,5,TRUE,TRUE,TRUE,TRUE,TRUE
PSMA2,4,TRUE,TRUE,FALSE,TRUE,TRUE
PSMA3,4,TRUE,TRUE,FALSE,TRUE,TRUE
PSMA4,4,TRUE,TRUE,FALSE,TRUE,TRUE
PSMA5,4,TRUE,TRUE,FALSE,TRUE,TRUE
PSMA6,4,TRUE,TRUE,FALSE,TRUE,TRUE
PSMA7,4,TRUE,TRUE,FALSE,TRUE,TRUE
PSMB1,4,TRUE,TRUE,FALSE,TRUE,TRUE
PSMB10,4,TRUE,TRUE,FALSE,TRUE,TRUE
PSMB2,4,TRUE,TRUE,FALSE,TRUE,TRUE
PSMB3,4,TRUE,TRUE,FALSE,TRUE,TRUE
PSMB4,4,TRUE,TRUE,FALSE,TRUE,TRUE
PSMB5,4,TRUE,TRUE,FALSE,TRUE,TRUE
PSMB6,4,TRUE,TRUE,FALSE,TRUE,TRUE
PSMB7,4,TRUE,TRUE,FALSE,TRUE,TRUE
PSMB8,4,TRUE,TRUE,FALSE,TRUE,TRUE
PSMB9,4,TRUE,TRUE,FALSE,TRUE,TRUE
PSMC1,3,TRUE,TRUE,FALSE,FALSE,TRUE
PSMC2,3,TRUE,TRUE,FALSE,FALSE,TRUE
PSMC3,3,TRUE,TRUE,FALSE,FALSE,TRUE
PSMC4,3,TRUE,TRUE,FALSE,FALSE,TRUE
PSMC5,3,TRUE,TRUE,FALSE,FALSE,TRUE
PSMC6,3,TRUE,TRUE,FALSE,FALSE,TRUE
PSMD1,3,TRUE,TRUE,FALSE,FALSE,TRUE
PSMD10,3,TRUE,TRUE,FALSE,FALSE,TRUE
PSMD11,3,TRUE,TRUE,FALSE,FALSE,TRUE
PSMD12,3,TRUE,TRUE,FALSE,FALSE,TRUE
PSMD13,4,TRUE,TRUE,FALSE,TRUE,TRUE
PSMD14,3,TRUE,TRUE,FALSE,FALSE,TRUE
PSMD2,4,TRUE,TRUE,FALSE,TRUE,TRUE
PSMD3,3,TRUE,TRUE,FALSE,FALSE,TRUE
PSMD4,3,TRUE,TRUE,FALSE,FALSE,TRUE
PSMD5,4,TRUE,TRUE,FALSE,TRUE,TRUE
PSMD6,3,TRUE,TRUE,FALSE,FALSE,TRUE
PSMD7,3,TRUE,TRUE,FALSE,FALSE,TRUE
PSMD8,3,TRUE,TRUE,FALSE,FALSE,TRUE
PSMD9,4,TRUE,TRUE,TRUE,FALSE,TRUE
PSME1,5,TRUE,TRUE,TRUE,TRUE,TRUE
PSME2,5,TRUE,TRUE,TRUE,TRUE,TRUE
PSME3,4,TRUE,TRUE,FALSE,TRUE,TRUE
PSMF1,3,TRUE,TRUE,FALSE,FALSE,TRUE
PSMG3,3,TRUE,FALSE,TRUE,FALSE,TRUE
PSTPIP2,3,TRUE,TRUE,FALSE,FALSE,TRUE
PTBP1,4,TRUE,TRUE,FALSE,TRUE,TRUE
PTER,2,TRUE,FALSE,FALSE,FALSE,TRUE
PTGDS,5,TRUE,TRUE,TRUE,TRUE,TRUE
PTGES3,4,TRUE,TRUE,FALSE,TRUE,TRUE
PTGFRN,3,TRUE,TRUE,FALSE,FALSE,TRUE
PTGR1,3,TRUE,TRUE,FALSE,FALSE,TRUE
PTGR2,3,TRUE,TRUE,FALSE,FALSE,TRUE
PTGS1,4,TRUE,TRUE,FALSE,TRUE,TRUE
PTK2,3,TRUE,TRUE,FALSE,FALSE,TRUE
PTK7,4,TRUE,TRUE,TRUE,FALSE,TRUE
PTMA,4,TRUE,TRUE,FALSE,TRUE,TRUE
PTMS,2,TRUE,TRUE,FALSE,FALSE,FALSE
PTN,4,TRUE,TRUE,TRUE,FALSE,TRUE
PTP4A2,2,TRUE,TRUE,FALSE,FALSE,FALSE
PTPA,3,TRUE,TRUE,FALSE,FALSE,TRUE
PTPN1,3,TRUE,FALSE,TRUE,FALSE,TRUE
PTPN11,3,TRUE,TRUE,FALSE,FALSE,TRUE
PTPN12,3,TRUE,TRUE,FALSE,FALSE,TRUE
PTPN18,3,TRUE,TRUE,FALSE,FALSE,TRUE
PTPN23,2,TRUE,FALSE,FALSE,FALSE,TRUE
PTPN6,5,TRUE,TRUE,TRUE,TRUE,TRUE
PTPRB,4,TRUE,TRUE,FALSE,TRUE,TRUE
PTPRC,4,TRUE,TRUE,FALSE,TRUE,TRUE
PTPRD,3,TRUE,TRUE,FALSE,FALSE,TRUE
PTPRF,5,TRUE,TRUE,TRUE,TRUE,TRUE
PTPRG,4,TRUE,TRUE,FALSE,TRUE,TRUE
PTPRJ,4,TRUE,TRUE,FALSE,TRUE,TRUE
PTPRK,4,TRUE,TRUE,FALSE,TRUE,TRUE
PTPRM,5,TRUE,TRUE,TRUE,TRUE,TRUE
PTPRN,3,TRUE,TRUE,FALSE,FALSE,TRUE
PTPRN2,4,TRUE,TRUE,TRUE,FALSE,TRUE
PTPRS,4,TRUE,TRUE,TRUE,TRUE,FALSE
PTPRZ1,3,TRUE,TRUE,FALSE,FALSE,TRUE
PTRHD1,3,TRUE,TRUE,FALSE,FALSE,TRUE
PTS,3,TRUE,FALSE,TRUE,FALSE,TRUE
PTTG1IP,3,TRUE,TRUE,FALSE,FALSE,TRUE
PTX3,5,TRUE,TRUE,TRUE,TRUE,TRUE
PUDP,3,TRUE,TRUE,FALSE,FALSE,TRUE
PUF60,3,TRUE,TRUE,FALSE,FALSE,TRUE
PURA,3,TRUE,TRUE,FALSE,FALSE,TRUE
PURB,3,TRUE,TRUE,FALSE,FALSE,TRUE
PVR,5,TRUE,TRUE,TRUE,TRUE,TRUE
PXDN,3,TRUE,TRUE,FALSE,FALSE,TRUE
PYCARD,3,TRUE,TRUE,FALSE,FALSE,TRUE
PYCR1,3,TRUE,TRUE,FALSE,FALSE,TRUE
PYGB,4,TRUE,TRUE,FALSE,TRUE,TRUE
PYGL,4,TRUE,TRUE,FALSE,TRUE,TRUE
PYGM,4,TRUE,TRUE,FALSE,TRUE,TRUE
PYM1,3,TRUE,TRUE,FALSE,FALSE,TRUE
PZP,4,TRUE,TRUE,FALSE,TRUE,TRUE
QARS1,3,TRUE,TRUE,FALSE,FALSE,TRUE
QDPR,5,TRUE,TRUE,TRUE,TRUE,TRUE
QNG1,2,TRUE,FALSE,FALSE,FALSE,TRUE
QPCT,5,TRUE,TRUE,TRUE,TRUE,TRUE
QPRT,4,TRUE,TRUE,FALSE,TRUE,TRUE
QSOX1,4,TRUE,TRUE,FALSE,TRUE,TRUE
QSOX2,3,TRUE,TRUE,FALSE,FALSE,TRUE
RAB10,4,TRUE,TRUE,FALSE,TRUE,TRUE
RAB14,4,TRUE,TRUE,FALSE,TRUE,TRUE
RAB18,3,TRUE,TRUE,FALSE,FALSE,TRUE
RAB1A,3,TRUE,TRUE,FALSE,FALSE,TRUE
RAB1B,4,TRUE,TRUE,FALSE,TRUE,TRUE
